text,label
"గడిపిన స్క్రీన్ సిరీస్, స్టార్ ట్రెక్: 65 వ తరగతి పున un కలయిక మిక్సర్ గురించి నెమెసిస్ మరింత సూచించింది, ఇక్కడ ఎనిమిది మంది సభ్యులు మాత్రమే కనిపిస్తారు - మరియు త్రాగడానికి ఏమీ లేదు.",neg
"ఒక డిస్టోపియన్ చలనచిత్రంగా, ఫారెన్‌హీట్ 451 యొక్క రీటూలింగ్‌గా మరియు మాతృక యొక్క రిప్-ఆఫ్‌గా కూడా విఫలమవుతుంది.",neg
స్వీయ-అవగాహన న్యూరోటిక్స్ మాత్రమే నిమగ్నమయ్యే చెడ్డ చిట్‌చాట్ పూర్తి.,neg
"ఒక శృంగార థ్రిల్లర్, ఇది చాలా శృంగార లేదా చాలా థ్రిల్లింగ్ కాదు.",neg
"ఈ చిత్రం, బార్ట్‌లేబీ లాగా, గట్టిగా ఉంటుంది - అదనపు పొడి ఆఫీసు కామెడీ, దాని 83 నిమిషాల కన్నా రెండు రెట్లు ఎక్కువ అనిపిస్తుంది.",neg
దాదాపు నిరంతరం వృధా అయిన పాత్రల de రేగింపుతో. . . మార్గరీట కదిలించడానికి ఎక్కువ సమయం తీసుకునే మబ్బుగా అనిపిస్తుంది.,neg
"మీరు మీ సమయాన్ని మరియు డబ్బును విలువైనదిగా భావిస్తే, తప్పించుకునే నిబంధనను కనుగొని, ఈ సరళమైన, able హించదగిన రీహాష్‌ను చూడకుండా ఉండండి.",neg
"దర్శకుడు మరియు ఆమె సమర్థవంతమైన తారాగణం కొత్త వయస్సు-ప్రేరేపిత మంచి ఉద్దేశ్యాల యొక్క సుడిగాలిలో చిక్కుకున్నట్లు కనిపిస్తాయి, కాని వారు వేసిన స్పెల్ కనీసం మంత్రముగ్దులను చేయదు.",neg
ప్రతిదీ సరళతరం చేయడానికి 'ఇష్యూ'లతో న్యూయార్క్ డేటింగ్ కామెడీ యొక్క గాడిలోకి ప్రవేశిస్తుంది.,neg
ఏదైనా హాలీవుడ్ మెత్తనియున్ని వలె నాటకీయ కామెడీ.,neg
"అతిధి-నిండిన, m: i-2-spoofing టైటిల్ సీక్వెన్స్ ఈ గూ y చారి కామెడీ ఫ్రాంచైజీలో ఇప్పటి వరకు 5 నిమిషాలు సరదాగా ఉంటుంది. . . అప్పుడు మైక్ మైయర్స్ చూపిస్తుంది మరియు ప్రతిదీ నాశనం చేస్తుంది.",neg
"ఇది చాలా వెర్రిదిగా వస్తుంది, బా, ముర్డాక్ మరియు మిగిలిన A- బృందం నలుపు మరియు ఎరుపు వ్యాన్లో వెంటాడటం చూస్తే మీరు ఆశ్చర్యపోరు.",neg
50-ఏదో లవ్‌బర్డ్‌లు చాలా అపరిపక్వమైనవి మరియు పట్టించుకోనివి.,neg
"కాబట్టి జీనియల్ అనేది అహంకారం, ఇది మీరు అంతటా పాతుకుపోయిన అరుదైన చిత్రాలలో ఒకటి, స్క్రిప్ట్ యొక్క గొప్ప వాగ్దానం తెరపై సాకారం అవుతుందని ప్రియమైన ఆశతో. ఇది ఎప్పటికీ కాదు, పూర్తిగా కాదు.",neg
